start,end,duration_ms,req,role,dp,tp,pid,n_blocks,remote_engine,remote_rank
1780281096.2636929,1780281096.2791545,15.46168327331543,chatcmpl-f6820b55-b438-4190-9db9-471bcc452d87-91c89f14,decode,0,0,452715,8,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281096.3214424,1780281096.3415072,20.064830780029297,chatcmpl-fe5b5b21-aa3c-4b89-ae69-c26bc9135bb2-badeb0ff,decode,0,0,452715,27,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281096.5551567,1780281096.5660746,10.917901992797852,chatcmpl-414937cc-b393-427a-9777-d433252c5fed-bd95e6fe,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281096.6962821,1780281096.726777,30.49492835998535,chatcmpl-0307e191-1077-4f99-a5c0-2c4c503ca2e4-af9ac7d7,decode,0,0,452715,43,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281096.7264867,1780281096.7434933,17.006635665893555,chatcmpl-cf6d9c78-18c2-44c1-8f3b-f03f256ebad7-a90d1e2e,decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281096.743159,1780281096.7539494,10.790348052978516,chatcmpl-35333569-5172-4556-a3a6-fd4e720c87bc-ad3f44be,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281096.7705297,1780281096.7906582,20.128488540649414,chatcmpl-bbf856b7-a622-4563-9b4e-f62906c00794-b6355d6c,decode,0,0,452715,29,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.0134032,1780281097.0285916,15.188455581665039,chatcmpl-9974adef-4c9f-4440-8897-681fceb5f4ea-8cf94bdc,decode,0,0,452715,64,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.1438973,1780281097.1638823,19.984960556030273,chatcmpl-6d1230f7-6d8e-4698-a86d-a6e28bdf32b7-9fb70bc6,decode,0,0,452715,35,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281097.1801379,1780281097.1892025,9.064674377441406,chatcmpl-83bb88f5-b2d2-4603-90a9-826f3caf7186-8a6b81d6,decode,0,0,452715,14,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281097.2765975,1780281097.2933247,16.727209091186523,chatcmpl-d7fc0652-96eb-4775-bfda-a2484cb93702-97effc67,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281097.2929943,1780281097.299107,6.112813949584961,chatcmpl-2a71e0c5-87cf-4d3a-b71c-9db9bd7c1f54-ab03c5e2,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281097.3685336,1780281097.4146702,46.13661766052246,chatcmpl-24184699-e1ef-4686-a397-52957216df1f-85157fce,decode,0,0,452715,39,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.3995063,1780281097.4147067,15.200376510620117,chatcmpl-6389e02d-8bb8-489f-8546-d17eb2315917-86b4e15b,decode,0,0,452715,50,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.4521403,1780281097.462572,10.431766510009766,chatcmpl-91590392-9e5b-4b8b-b2d0-24144292c405-8603215b,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.6072145,1780281097.6123214,5.106925964355469,chatcmpl-458c40b6-9847-422a-a952-24a527dbe122-90c07eaf,decode,0,0,452715,19,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281097.6685786,1780281097.6747813,6.20269775390625,chatcmpl-4ecc00ee-a1cb-4432-944d-8d09f4e8b2ac-8ad02e1d,decode,0,0,452715,16,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.7078304,1780281097.7123053,4.474878311157227,chatcmpl-dc6d1132-df37-4df9-81ff-2203ecd262b0-80804f65,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.7273962,1780281097.7376683,10.272026062011719,chatcmpl-0d83f87b-6bd9-4090-b111-e8db0ea4b2d9-b7743d5a,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281097.749943,1780281097.7625206,12.577533721923828,chatcmpl-09fbe01e-54b4-4088-a23a-45d4eb417bbf-b3cd61b4,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281097.8260083,1780281097.8370297,11.02137565612793,chatcmpl-0e85f6de-ceaa-4d7d-958d-b580f32e6cf6-bbae4c9f,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281098.0212407,1780281098.0399039,18.66316795349121,chatcmpl-a47c28b1-18bd-4f37-ae0d-fead08b24e4f-a65eec13,decode,0,0,452715,36,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281098.039574,1780281098.0548599,15.285968780517578,chatcmpl-0b63255e-74d2-402a-a303-3c387e8e3728-b6812418,decode,0,0,452715,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281098.2614574,1780281098.2789416,17.484188079833984,chatcmpl-9a0f8351-c3b5-42b2-a6d0-e1cc85430f7b-bcdbdf8b,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281098.3197646,1780281098.3288088,9.044170379638672,chatcmpl-2ad416a2-657f-43f3-84ae-555788adbb0c-ab2bf1dd,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281098.554404,1780281098.5698895,15.485525131225586,chatcmpl-4b856188-d59e-4ae2-b54a-cb5ee25e09cc-85628806,decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281098.7544577,1780281098.7577863,3.328561782836914,chatcmpl-1410a618-3006-4bf8-8535-58848729028d-ab92a367,decode,0,0,452715,22,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281098.773605,1780281098.7825272,8.922100067138672,chatcmpl-4f9b48bb-2657-4f9b-bba7-9df4e2bc5f2a-b90ad891,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281098.7962472,1780281098.8076003,11.353015899658203,chatcmpl-467396f5-64d5-41e5-aefb-e4428055737a-988e2e1c,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281098.8357835,1780281098.8445816,8.79812240600586,chatcmpl-284340e9-08b6-419e-961e-02627754a86d-8f8dd1e0,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281098.8714705,1780281098.881818,10.347604751586914,chatcmpl-510df07e-4f01-4d69-8cbc-5b6ed6eed180-a6a950b7,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281098.957957,1780281098.9790921,21.13509178161621,chatcmpl-e2253258-bd70-48e3-be6d-fc25c7c27fbb-88291f35,decode,0,0,452715,52,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281098.978777,1780281098.9962773,17.50040054321289,chatcmpl-f97b0f74-49de-4ead-acda-bad6a034a24e-a2aacd08,decode,0,0,452715,37,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281098.995969,1780281099.0065403,10.57124137878418,chatcmpl-ebbe38bb-a62c-41f9-9d52-30235b4787c1-96711a27,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281099.0400982,1780281099.0449862,4.888057708740234,chatcmpl-b52d9196-4238-4371-9a4e-6578c9c0b3b2-90f424c3,decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281099.0446918,1780281099.0569606,12.268781661987305,chatcmpl-3f589ad9-368d-41be-875f-78c2bcf620e5-b5388230,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281099.0700722,1780281099.0819125,11.840343475341797,chatcmpl-d6963cab-e5b6-43e1-af1c-4496511b8aaa-89905d12,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281099.2853189,1780281099.2943633,9.044408798217773,chatcmpl-d5d39569-b526-4489-b66e-7ba7c86fdf18-8ed2f955,decode,0,0,452715,12,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281099.3086507,1780281099.3193834,10.732650756835938,chatcmpl-cd82da82-c95d-4694-a5e0-64db7da9c6ae-9517daf6,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281099.5050888,1780281099.52045,15.361309051513672,chatcmpl-c1a67950-648c-4dfc-b7d7-0dac9dac21f5-906511a7,decode,0,0,452715,46,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281099.6677809,1780281099.6829147,15.133857727050781,chatcmpl-4fdbc30c-2847-427d-9dbe-0d3a511d4345-852ff706,decode,0,0,452715,37,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281099.8960898,1780281099.9070323,10.942459106445312,chatcmpl-f8b66828-4faa-42d9-8b6b-a2ab1ae8a850-ae0f41ce,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281099.9822276,1780281099.997624,15.396356582641602,chatcmpl-04a89b53-da47-4d14-a61f-47a2c4eb73ab-9536f6f7,decode,0,0,452715,50,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281100.0510104,1780281100.0891292,38.118839263916016,chatcmpl-81551bd4-98db-4dff-8d00-b61b991a1b1f-bd84a7a0,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281100.1089401,1780281100.1135972,4.65703010559082,chatcmpl-97b1902f-d391-4ac8-8e09-437c59d1c3a3-a0c63316,decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281100.3173037,1780281100.3205092,3.205537796020508,chatcmpl-a332cf6e-f3b4-4607-b0f6-e9d3ddfb5872-8ec91ca4,decode,0,0,452715,24,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281100.385466,1780281100.395105,9.638786315917969,chatcmpl-feae9a92-ac93-4421-bd41-6f181d715c3e-926ded22,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281100.6375604,1780281100.6440413,6.480932235717773,chatcmpl-3e5d891d-8dea-421a-bc5f-a5ad7dc28e96-87f50ab3,decode,0,0,452715,7,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281100.9002788,1780281100.9175718,17.29297637939453,chatcmpl-2b4af5ba-9200-41c9-b609-4a6b1059f67b-b2c9592a,decode,0,0,452715,33,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281101.0875182,1780281101.0917704,4.252195358276367,chatcmpl-00e6c15b-a077-4eb2-acf8-01e9ea4b530a-a4264ce0,decode,0,0,452715,21,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281101.2865357,1780281101.3044686,17.932891845703125,chatcmpl-30b7e374-49b4-4a16-ada5-a8e3130a79c8-ae04b567,decode,0,0,452715,35,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281101.3835316,1780281101.391317,7.785320281982422,chatcmpl-56ad3964-64dd-4ea9-9b7e-78cde36089d0-9185d75f,decode,0,0,452715,5,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281101.4827273,1780281101.5033245,20.597219467163086,chatcmpl-f7d6aefc-0738-41d9-abbb-c8c5e4d26792-90a00faa,decode,0,0,452715,28,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281101.5225418,1780281101.528789,6.247282028198242,chatcmpl-cdd88ffd-5b4b-4323-8393-ddee29d20108-901cf1c2,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281101.664359,1780281101.6798775,15.518426895141602,chatcmpl-631c63ff-ba8a-4b03-ae31-cc91575315c5-95016eb8,decode,0,0,452715,42,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281101.8967633,1780281101.9169428,20.17951011657715,chatcmpl-5e6ff966-d829-46cb-8679-2d19f17aa20c-9de4ddae,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281101.9068003,1780281101.9169698,10.169506072998047,chatcmpl-b67c367e-f3df-42ed-bfc9-023cdb2d3c76-9308d288,decode,0,0,452715,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281101.9165897,1780281101.9341486,17.558813095092773,chatcmpl-d2da170a-9c55-439d-8216-b545a3425c82-9e527cf5,decode,0,0,452715,31,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281101.9337869,1780281101.9442883,10.501384735107422,chatcmpl-5c8aab81-7ab0-4264-8917-7518e673339a-a193d20a,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.1044703,1780281102.1217556,17.28534698486328,chatcmpl-c04c61bf-32f6-471f-9a98-93298a05c901-b487e53a,decode,0,0,452715,42,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.1214206,1780281102.1323678,10.947227478027344,chatcmpl-6c38976d-e0fd-42e2-8e16-5aa5281a21cd-a6685f9a,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.2296348,1780281102.2488265,19.191741943359375,chatcmpl-0528699b-3c3c-4c7b-8e9a-ecd8a8cf1850-a5124029,decode,0,0,452715,42,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.2416706,1780281102.2520123,10.341644287109375,chatcmpl-974738e5-5551-42ca-9046-77ef044cc48e-aeaafbfe,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281102.2485273,1780281102.2520773,3.5500526428222656,chatcmpl-7a938fe5-198b-4cb4-9123-bc05bc491a6d-a9e8a18e,decode,0,0,452715,13,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.2643237,1780281102.2766116,12.28785514831543,chatcmpl-51b4df5a-7ee1-4290-9971-53c26652df2e-b9a25735,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.4767334,1780281102.4815133,4.779815673828125,chatcmpl-683bc7c7-3e86-4809-855b-f9547760109f-9ba70ecd,decode,0,0,452715,18,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.5067942,1780281102.5070496,0.25534629821777344,chatcmpl-076f5120-c91e-4e30-97d6-4faa8740d08f-a50b189e,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.8852468,1780281102.8937583,8.511543273925781,chatcmpl-25234ba1-6335-4b69-bb16-ef3613c5f245-8cba0316,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281102.9838386,1780281102.9933987,9.560108184814453,chatcmpl-966e2789-e19c-4fa1-a49c-19cc58aec0bb-a064ebd9,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281103.1436698,1780281103.1589377,15.26784896850586,chatcmpl-f1b23087-23c9-4133-9521-cf1598d5190d-be381e0e,decode,0,0,452715,56,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281103.7608144,1780281103.7690442,8.229732513427734,chatcmpl-19ba3c90-c8a1-46b4-8fa4-d6fd3c6c9570-88d62463,decode,0,0,452715,12,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281103.7851355,1780281103.7939982,8.862733840942383,chatcmpl-c4a0bec9-cf87-4040-a07c-447488ef8ebc-b2a38761,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281103.9328773,1780281103.9410124,8.135080337524414,chatcmpl-261b5420-7235-43dd-afb9-3b91a26403c0-92d190d2,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281104.066322,1780281104.0755994,9.27734375,chatcmpl-14e62b44-4f33-4ebc-b0e2-aeee723d51c4-9addaebe,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281104.1065667,1780281104.1123347,5.768060684204102,chatcmpl-09d360f1-9e80-4382-8339-c35f3a893dd6-b76d1441,decode,0,0,452715,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281104.1493862,1780281104.1496425,0.2562999725341797,chatcmpl-9af95a2e-dc2c-4fdb-b967-4afdb03b4017-92194d17,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281104.2591004,1780281104.2737687,14.66822624206543,chatcmpl-4fa623dd-ca10-4d2d-a946-34b0040170f4-9fe59db4,decode,0,0,452715,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281104.3317912,1780281104.3467424,14.951229095458984,chatcmpl-14d6ef06-11fd-4701-a0cd-b902f3c76f02-841fc093,decode,0,0,452715,39,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281104.5742557,1780281104.574627,0.3712177276611328,chatcmpl-ac3eacc7-5eaf-46a9-9960-5b793ebb194b-b5ef7746,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281104.6565347,1780281104.6716795,15.144824981689453,chatcmpl-9891e01a-40e5-492e-9437-9888d4d74ff7-a7a8bff5,decode,0,0,452715,26,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281104.8740973,1780281104.879011,4.913568496704102,chatcmpl-1b2fb5a3-8ca1-4026-be27-f33d7fe725e9-a6ddf9b0,decode,0,0,452715,18,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281104.9415295,1780281104.9515991,10.069608688354492,chatcmpl-5cbdcd27-86c2-4b57-b687-ec7396a1ce1b-a5a65d1e,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.1823983,1780281105.1973896,14.991283416748047,chatcmpl-2b71df7b-96bc-44f2-8403-421efa099dd7-84844503,decode,0,0,452715,51,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.2577498,1780281105.2729049,15.15507698059082,chatcmpl-26702a37-8650-4905-9b9c-77c06960475b-9b5dc006,decode,0,0,452715,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.339845,1780281105.3489559,9.11092758178711,chatcmpl-af76818b-784c-438b-ad11-1de8d95fd2da-89edb5bd,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.4414463,1780281105.4664946,25.048255920410156,chatcmpl-4902ad85-51b0-4775-a0f6-8a5f07ab28dc-93d641b6,decode,0,0,452715,34,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281105.4661589,1780281105.4813807,15.221834182739258,chatcmpl-b358ac2a-34b4-4a74-818a-ad83fffb2d02-bb940ceb,decode,0,0,452715,9,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.5217881,1780281105.5300546,8.266448974609375,chatcmpl-12710942-729f-487e-9bb1-00450d20136f-b30e69df,decode,0,0,452715,13,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.7485678,1780281105.7590728,10.504961013793945,chatcmpl-c1abd2e7-23f4-4690-8322-267970f183ab-88c25ac2,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281105.8303118,1780281105.8452015,14.889717102050781,chatcmpl-45a04e6e-b9df-4df6-a713-eb2bbdf84de5-9b3a6e7a,decode,0,0,452715,39,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.9039483,1780281105.9250104,21.062135696411133,chatcmpl-a0c4821f-09f5-4403-b901-d826a1b0c520-9d11ccc9,decode,0,0,452715,43,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281105.9246798,1780281105.943582,18.902301788330078,chatcmpl-5c351ee5-fb43-4d2c-80b2-2ee2aed195fe-9a09d978,decode,0,0,452715,24,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281106.10625,1780281106.1335614,27.311325073242188,chatcmpl-4a78a14d-b4b6-4507-8d30-4b90a78a774f-a8e32fe5,decode,0,0,452715,56,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281106.1332202,1780281106.152399,19.17886734008789,chatcmpl-b817dac4-4cd1-45a3-a6b9-b97af8da5b8f-a79e0d0c,decode,0,0,452715,10,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281106.1426177,1780281106.152441,9.823322296142578,chatcmpl-8f9ce15e-eb73-4cea-b6be-7a0d86e45e3f-bf3d5276,decode,0,0,452715,13,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281106.152059,1780281106.1607013,8.642196655273438,chatcmpl-5dff094c-688b-406c-b4a8-abde440649b1-944d0e57,decode,0,0,452715,15,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281106.3166366,1780281106.3357692,19.132614135742188,chatcmpl-e01e0900-4007-43fc-beb9-5e36c18b487f-93957d33,decode,0,0,452715,35,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281106.3323722,1780281106.3479254,15.55323600769043,chatcmpl-89c31072-9138-42ef-882b-a5fd96c3acd2-9e6befc0,decode,0,0,452715,22,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281106.3742905,1780281106.3845785,10.288000106811523,chatcmpl-82bb156e-13eb-4d63-9921-1656e832084e-8af496a3,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281106.7140396,1780281106.7290025,14.962911605834961,chatcmpl-a94ecf20-8f6e-40d6-a8f1-11fb94a87447-8eb978d5,decode,0,0,452715,10,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281106.895674,1780281106.9022572,6.583213806152344,chatcmpl-39da8228-9743-4651-8480-7f4ac47b5073-b0fdacf5,decode,0,0,452715,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281106.9758272,1780281106.9832132,7.385969161987305,chatcmpl-5c24ae97-f246-446e-8ee9-c1264defa1e1-83c6a245,decode,0,0,452715,37,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281106.9828799,1780281106.990888,8.008241653442383,chatcmpl-5940fa63-c260-403a-a966-da6ec1cf9136-9c12d2bf,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281107.2471592,1780281107.2607415,13.582229614257812,chatcmpl-1de34dbd-1223-49d4-b307-e7880d193960-8efe2729,decode,0,0,452715,49,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.2604733,1780281107.275786,15.312671661376953,chatcmpl-2eb6b072-2f1d-4e9b-a7aa-ba3cf9c9f5e9-96e45cef,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281107.3346694,1780281107.3482332,13.563871383666992,chatcmpl-2548d70e-bf96-4b73-84f9-8a2fa090978c-b69ed6dd,decode,0,0,452715,23,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.3420653,1780281107.3483002,6.234884262084961,chatcmpl-b5de20d8-bc1d-4f8a-9216-02f6f46c104a-985628bf,decode,0,0,452715,17,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.3479562,1780281107.3636372,15.681028366088867,chatcmpl-506682c0-3f40-4b8c-9b85-f7a60ef10881-a8429760,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281107.4320593,1780281107.4437785,11.719226837158203,chatcmpl-d185cd2e-78e4-4022-892e-84d0c245e78d-a62f1dc7,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.443456,1780281107.4544637,11.00778579711914,chatcmpl-aaf65d8b-23f1-4cdd-8498-8f8609212826-950e36ed,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.6026134,1780281107.6232738,20.660400390625,chatcmpl-0724c28c-eda8-41b6-b434-5a57e7248db0-92c57517,decode,0,0,452715,48,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281107.619847,1780281107.638666,18.81885528564453,chatcmpl-119e2376-5b6a-4d3f-badc-6574686f8a37-a669eb4c,decode,0,0,452715,20,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.638351,1780281107.6478999,9.54890251159668,chatcmpl-cda27e31-36a5-47ed-a1d7-58e7695e2c73-b6e9ba4a,decode,0,0,452715,4,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281107.7409856,1780281107.7479796,6.994009017944336,chatcmpl-12062a49-3eaa-4e33-9d98-ff4defb90eb8-80c8fa4a,decode,0,0,452715,6,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.7874808,1780281107.7985108,11.029958724975586,chatcmpl-eb11a34f-6fee-4532-81d4-cf79ff2da1f5-a535b3b5,decode,0,0,452715,2,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.823633,1780281107.8358014,12.168407440185547,chatcmpl-6d6719b0-03a7-468b-967d-0172fb16cf19-9b7462d4,decode,0,0,452715,1,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.8771362,1780281107.8844223,7.28607177734375,chatcmpl-e4cdcb13-d318-4238-8ebb-cca54c9d7fd3-b2ee3f37,decode,0,0,452715,12,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281107.8840091,1780281107.8877375,3.7283897399902344,chatcmpl-22811060-e430-4dc7-a220-2b2b74dd4260-82601ded,decode,0,0,452715,14,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
1780281107.9778874,1780281107.99675,18.86272430419922,chatcmpl-73e92863-e37c-4f23-bc84-e828598c7000-a9821f1f,decode,0,0,452715,50,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281107.9964247,1780281107.9967606,0.33593177795410156,chatcmpl-fc192cd6-05c5-4f62-ac0b-8cc5783dabe1-9ece1ae0,decode,0,0,452715,3,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp0,0
1780281108.134411,1780281108.1511066,16.695499420166016,chatcmpl-ba14c179-6298-478b-b5fd-0579c1c4ab0a-9ed1ab62,decode,0,0,452715,36,d61968e8-e4aa-43a2-8ca8-85b623ffd1e5_dp1,0
