dp_rank,req_id,remote_engine,remote_rank,n_blocks,recv_start_wall,recv_done_wall,latency_ms
0,chatcmpl-bb6aa18c-c755-494d-97a3-31ef4f39b055-96e62a5b,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,1,1780019155.7749171,1780019155.775171,0.25391578674316406
0,chatcmpl-86da606e-6f85-4f27-b351-81101d885fee-a81a1e05,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,1,1780019155.7871287,1780019155.7873673,0.23865699768066406
1,chatcmpl-4c0472b8-8568-476d-8000-e636e4073b81-914067d6,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,1,1780019155.7873724,1780019155.7876532,0.2808570861816406
1,chatcmpl-9c86bac8-96ba-44f1-b230-f831f518d39a-bb5b4012,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,4,1780019155.8019917,1780019155.802257,0.26535987854003906
0,chatcmpl-3016ce6d-d1ec-431d-a761-e6c785891763-b60f9d27,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,5,1780019155.8146462,1780019155.814891,0.2448558807373047
1,chatcmpl-63cf8e98-042c-4b13-af1d-f8746eb73d3f-ae425016,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,12,1780019155.918259,1780019155.926968,8.709192276000977
1,chatcmpl-d250b850-7216-4e05-8e8b-31c773e016c4-92c41bf9,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,22,1780019156.0254369,1780019156.0329907,7.553815841674805
1,chatcmpl-e458dbe2-bf57-4988-ae1b-3b3e223b198f-ad816b9c,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019156.0583317,1780019156.058595,0.263214111328125
0,chatcmpl-fe377caa-2828-414b-9221-0e02118675a4-b68858bb,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,8,1780019156.0866098,1780019156.0868597,0.2498626708984375
1,chatcmpl-56024010-5705-4ad8-a99e-691ffd638a48-81c96301,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,9,1780019156.1004028,1780019156.100669,0.26607513427734375
0,chatcmpl-989299ac-cdbb-4baa-8d20-abdaa82c9372-83ebf716,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019156.1171057,1780019156.1173491,0.2434253692626953
1,chatcmpl-d9503dac-39fc-4f35-aaa0-f70635c86bc2-a803a93a,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019156.1285226,1780019156.1287973,0.274658203125
1,chatcmpl-9ad97eb1-73b8-4399-b1c1-5bd5234694c1-bc2685da,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,53,1780019156.289689,1780019156.3068407,17.151594161987305
1,chatcmpl-224f61b3-13c6-4ed5-ac0a-b926d6d99694-91178f7d,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,3,1780019156.3065643,1780019156.3068483,0.28395652770996094
0,chatcmpl-f6caf1f6-c268-441d-b779-fce78b921d5b-a960f19e,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,22,1780019156.3090227,1780019156.319071,10.048389434814453
0,chatcmpl-bf7c39d3-1ecf-4aee-be5e-15fe9e07f6f1-869c8314,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,9,1780019156.3187666,1780019156.3404043,21.637678146362305
1,chatcmpl-17d65916-d153-44a4-82ce-1124d5be0fef-8abfeb4d,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,20,1780019156.3255708,1780019156.3330038,7.4329376220703125
0,chatcmpl-a2945e11-cfc1-4820-9e48-fa3fe0868cf9-9324403a,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,21,1780019156.3401413,1780019156.356546,16.40462875366211
1,chatcmpl-b7d77b77-6a1c-44a1-ac9a-d586e12d431e-a6703a98,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,35,1780019156.4434388,1780019156.46177,18.331289291381836
1,chatcmpl-260cdd6f-d5e7-41f7-a845-befd49c32a9f-a73ff5cb,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,8,1780019156.4820557,1780019156.4823325,0.27680397033691406
0,chatcmpl-3e0243bf-584d-43cf-b165-b64fd5189b0b-86788955,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019156.6619315,1780019156.6621764,0.2448558807373047
1,chatcmpl-2f753e86-3c5f-48de-8575-4046ef38c1d9-956f2035,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,49,1780019156.7621672,1780019156.7803292,18.162012100219727
1,chatcmpl-e6b44b00-c1a5-421a-8960-79f39cff9b56-968ed3be,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019156.780057,1780019156.7803364,0.27942657470703125
0,chatcmpl-5323da6a-59ef-431a-b8fd-ce044908b658-88329bc4,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,19,1780019156.7915382,1780019156.8000834,8.545160293579102
1,chatcmpl-ce5adb7e-876a-4ed9-8346-1a653f05fde6-96c890a3,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019156.8026302,1780019156.802894,0.2639293670654297
0,chatcmpl-823bbc3e-1b8e-42d1-b912-48007663d37c-a5caf323,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019156.8128023,1780019156.813047,0.24461746215820312
1,chatcmpl-a98e1044-9bbf-4096-9af9-3ff0c2e7202e-b430a8f9,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019156.8491402,1780019156.8494005,0.26035308837890625
0,chatcmpl-a0125750-d7ae-482c-851a-1211809e2015-9996bab8,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,24,1780019157.019358,1780019157.0338683,14.510393142700195
0,chatcmpl-ed509bdc-ffe7-4c58-8645-d0003db61794-bbb9a746,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,49,1780019157.245138,1780019157.2590787,13.940811157226562
1,chatcmpl-642d370f-4aee-4093-9f39-af5e36de6c7c-8c3966b9,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,17,1780019157.3576114,1780019157.365075,7.463693618774414
0,chatcmpl-90bb7a7d-8557-40d5-83ca-b23cc5beae6b-b9e9de9e,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,51,1780019157.459699,1780019157.4737902,14.091253280639648
1,chatcmpl-90cb9663-66c1-41ca-bb1b-afe8a67cb217-84589016,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,13,1780019157.4894116,1780019157.4975698,8.158206939697266
1,chatcmpl-0ed7726d-b2a1-4003-97ef-1609cad69eb8-916c47d0,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,49,1780019157.6933422,1780019157.7076952,14.353036880493164
0,chatcmpl-2de86877-bf50-4d5f-9009-36d3d67fc656-ace38261,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,1,1780019157.7080548,1780019157.7083251,0.2703666687011719
0,chatcmpl-1ffdb97d-66f5-4a4b-a9a2-39a19f902c70-8c7df628,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019157.7681818,1780019157.7684379,0.2560615539550781
1,chatcmpl-1b75888a-5500-4fe2-b81d-050fcb95ef82-a6bb984f,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,14,1780019157.8643827,1780019157.872437,8.054256439208984
0,chatcmpl-16de1117-4668-493b-bd53-e636c55f6ced-8b6a2d47,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,11,1780019157.9106054,1780019157.9195945,8.989095687866211
1,chatcmpl-a80896a0-a7b8-468c-bc91-c0cb10eaee07-b976c763,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,15,1780019158.0524268,1780019158.0615225,9.09566879272461
1,chatcmpl-e7dae847-74d7-4408-ac86-2a566a9aa436-9eacc96f,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,9,1780019158.0612195,1780019158.0799294,18.709897994995117
1,chatcmpl-1e009d5a-96d9-47aa-8ff3-691675516964-b38b6b31,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,24,1780019158.0796463,1780019158.098879,19.232749938964844
0,chatcmpl-009e44a0-eaa7-4174-8b54-c5b51bb360c0-a5f486cd,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,17,1780019158.1179016,1780019158.1225286,4.626989364624023
1,chatcmpl-4a4160a7-cd05-4f4d-b95b-fc3be1578daa-928a7612,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,35,1780019158.1745038,1780019158.1930516,18.547773361206055
0,chatcmpl-24a30bc8-3164-4adc-954f-f8141defaf9c-b0aa0215,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,46,1780019158.257055,1780019158.2710364,13.981342315673828
0,chatcmpl-fb3708aa-3741-4b17-a3bb-e2e25b81cdb4-91c6949c,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,49,1780019158.3245711,1780019158.3482313,23.66018295288086
0,chatcmpl-f99ca8eb-ca12-4f32-a2f1-4b7aae28415a-85025fa5,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,3,1780019158.328675,1780019158.3482485,19.573450088500977
1,chatcmpl-6e7884e2-8fc1-4b75-8ba9-056557a7276e-a93d8b96,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,6,1780019158.341779,1780019158.3420413,0.26226043701171875
0,chatcmpl-9b244f74-4463-4042-b758-9119fea682e2-9e9b3f2b,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019158.3479662,1780019158.3482533,0.28705596923828125
1,chatcmpl-6b448f1b-8ba2-4577-818a-579c4460d38d-a5ac1500,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,21,1780019158.3487518,1780019158.3559794,7.227659225463867
1,chatcmpl-9b47a0c7-686e-4721-8ba0-47739d364226-8a9896e5,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019158.4277475,1780019158.4280124,0.26488304138183594
1,chatcmpl-7048f293-f49e-40c0-a24d-19cb432cb9fa-8112b26c,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,13,1780019158.5115395,1780019158.5205681,9.02867317199707
0,chatcmpl-78b570f8-de7f-4d1e-b099-736bc6e94b1d-9761150c,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,18,1780019158.5119188,1780019158.5205326,8.613824844360352
1,chatcmpl-bdd3b0db-678b-42d1-b848-96189e79dc54-94b70a17,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,18,1780019158.5476482,1780019158.555552,7.903814315795898
0,chatcmpl-bc042dc4-71d9-447f-a6ef-36194fd3f97a-89139ef4,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,28,1780019158.5595772,1780019158.5794015,19.82426643371582
1,chatcmpl-dd5a874f-bd2a-4b3e-9f8b-e7eaa1968949-9e4c1e79,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,49,1780019158.6456742,1780019158.6598513,14.177083969116211
1,chatcmpl-94eeff80-67f3-41f1-8ff5-b9e10e5032a7-8cc5bd3c,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,42,1780019158.9239497,1780019158.9452012,21.251440048217773
0,chatcmpl-c4101873-2d5f-4dbb-9ee1-cca287746471-ae783026,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019158.9438956,1780019158.9441445,0.24890899658203125
1,chatcmpl-14120f4e-f1a9-48ef-96b9-fb2c5a31b40a-9a69e959,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019158.9449136,1780019158.9452145,0.3008842468261719
0,chatcmpl-84ead2bc-ed79-4e16-a412-21b51a537cce-b6362fbb,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,21,1780019158.9577687,1780019158.9658852,8.116483688354492
0,chatcmpl-7e5b6661-7b34-48f4-901e-e1e7471f70f8-b8030496,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,5,1780019159.0287883,1780019159.0290544,0.26607513427734375
0,chatcmpl-4c890a51-7be0-4a38-aee6-3da73497c13e-929a34dc,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,19,1780019159.0985427,1780019159.1076615,9.118795394897461
1,chatcmpl-c878fa82-ad99-4556-9e05-cd9e526c16eb-a1ec5784,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,4,1780019159.182662,1780019159.182936,0.2739429473876953
1,chatcmpl-f1ff45e1-bed4-44c2-ad4b-583f71b3f733-ab7cdcb4,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,26,1780019159.253322,1780019159.2719862,18.66436004638672
0,chatcmpl-46614927-3824-4b31-bebc-2340df2bee85-8abf8270,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,23,1780019159.2759323,1780019159.2958603,19.927978515625
1,chatcmpl-1362f2ac-20be-4ac6-bdd5-a3a496c1a443-a35cb4a9,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019159.3096914,1780019159.309951,0.25963783264160156
0,chatcmpl-24ae086e-0e9c-440f-991b-8d3400b33281-bf734cc7,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,1,1780019159.3555627,1780019159.3558147,0.25200843811035156
1,chatcmpl-56bd70ab-c747-4b7c-9f7f-91301cc798e1-be94a6ec,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,12,1780019159.4054964,1780019159.4139261,8.429765701293945
0,chatcmpl-3247a84c-3c63-4ab1-b4b6-98824d4844d7-964835ab,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,21,1780019159.4060714,1780019159.4139075,7.836103439331055
1,chatcmpl-549e551e-75ce-43d7-a7ec-ed8ad924d207-860e2340,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019159.5448205,1780019159.5450947,0.2741813659667969
0,chatcmpl-e4b9327c-ce29-4646-bfe2-0b86595c6d9e-8c995225,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,39,1780019159.5592256,1780019159.5803742,21.148681640625
1,chatcmpl-a7c04d84-b0fc-48ef-a561-440d8f0afa1f-86751bdb,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,1,1780019159.579517,1780019159.5797763,0.2593994140625
0,chatcmpl-2b5d55d0-1bfb-4d4e-86c8-5a4706888508-bb968e19,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019159.5801175,1780019159.5803869,0.2694129943847656
1,chatcmpl-7bd54aa4-eba6-4f34-8fec-e7c5f4bce915-90d5b4aa,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019159.6752422,1780019159.6755154,0.2732276916503906
0,chatcmpl-1aa8f162-7e9b-4355-93eb-7f50705d5606-8b506c59,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,20,1780019159.6876554,1780019159.6955333,7.877826690673828
1,chatcmpl-c1b646a2-d18c-4652-8b7e-e60559149018-aeb681e6,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,12,1780019159.710078,1780019159.7190866,9.008646011352539
0,chatcmpl-a05781a8-5ccf-46e9-a2ce-f949b83ac1f4-a60ac302,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,24,1780019159.723012,1780019159.7424734,19.461393356323242
1,chatcmpl-569e3d57-9c76-4a29-8e86-99fff0f337a4-af6d7e2e,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,1,1780019159.7900288,1780019159.7902875,0.2586841583251953
0,chatcmpl-f86e6f28-834c-4af5-8b63-e9f3b8df4bae-a0117260,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,39,1780019159.794131,1780019159.813328,19.19698715209961
0,chatcmpl-d440b499-7a68-47c1-9f94-e4a63abcbc9d-a07767a6,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,1,1780019159.813073,1780019159.8133361,0.263214111328125
1,chatcmpl-3e88565a-9ce1-467e-9fb3-860e2a92f03c-8b0e4b31,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,7,1780019159.913513,1780019159.9137774,0.2644062042236328
1,chatcmpl-dc8c582f-f54b-47f2-a7d1-c81f30d74b55-86b031db,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019159.9535873,1780019159.9538357,0.24843215942382812
0,chatcmpl-ea52330f-cf1f-461e-9761-a93bce8b28f2-a484bbf5,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019159.991601,1780019159.9918487,0.24771690368652344
1,chatcmpl-167cbdc0-79be-4367-9c61-e22fb0d4e7ae-bd44481d,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,16,1780019160.060784,1780019160.0687034,7.9193115234375
0,chatcmpl-1c87300b-6217-48a9-ae01-01ec568f7ff4-913a8a51,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,38,1780019160.1440394,1780019160.162862,18.822669982910156
1,chatcmpl-084cb3ce-09be-4875-a51b-cad6d30e9360-9188142d,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,4,1780019160.1449347,1780019160.1452022,0.2675056457519531
0,chatcmpl-ab6d5d96-531c-4e01-b576-2045c78c42bd-87063276,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019160.1992102,1780019160.2104151,11.204957962036133
1,chatcmpl-dc488d6a-c93a-43f1-9f6c-0457aed9bfdd-8cab7981,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,35,1780019160.2030363,1780019160.221498,18.46170425415039
0,chatcmpl-7716d738-8b87-423d-8646-a290d454d9b1-9575f0b8,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019160.2228796,1780019160.2231314,0.25177001953125
1,chatcmpl-5f85ca07-94a9-42fd-a1f8-432504ae9e38-89e88cfb,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,10,1780019160.2450397,1780019160.2452774,0.2377033233642578
1,chatcmpl-29569065-2167-432b-811a-6120cd36c1c6-99ea4e30,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,3,1780019160.2733538,1780019160.2736192,0.26535987854003906
0,chatcmpl-fca1784f-5cd1-45e0-a5d4-08e7037c6cf1-9e59661f,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,17,1780019160.355774,1780019160.3656504,9.876489639282227
0,chatcmpl-e34c2468-e117-456f-937b-08827bc2048a-9f312fa7,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019160.3653948,1780019160.365657,0.26226043701171875
1,chatcmpl-2813b9eb-50e4-4ab4-b145-023f8387f8d4-9d2e2c3d,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019160.4600792,1780019160.4688754,8.796215057373047
0,chatcmpl-7a61a4a1-b0ee-4268-a468-227f6ff5304c-828f680b,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,8,1780019160.4779208,1780019160.478179,0.2582073211669922
0,chatcmpl-33bee092-39e4-4e74-95b2-bf94c4701282-ba6bd18b,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,20,1780019160.4841826,1780019160.4924912,8.308649063110352
1,chatcmpl-3144ca1b-26aa-4a50-af5e-d1b4deca98dd-800b089b,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,8,1780019160.4996877,1780019160.4999497,0.2620220184326172
0,chatcmpl-7189ebca-8ba4-4d5f-8b81-79cd0c5f441a-adf5c9a5,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019160.5404367,1780019160.5406828,0.2460479736328125
0,chatcmpl-a509bc42-8d21-4b08-9c54-33d476b91399-987bc096,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,7,1780019160.5803053,1780019160.580564,0.2586841583251953
1,chatcmpl-9ff0a84b-5360-46a2-9c34-fe828ca97497-b100cd28,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,17,1780019160.6010227,1780019160.608763,7.740259170532227
0,chatcmpl-71442ec5-bef9-4b85-b965-d0924d0b361a-be77830f,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019160.610708,1780019160.610968,0.2601146697998047
1,chatcmpl-601b655a-7f9a-4a7d-8680-edf528e3933a-84c14764,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,5,1780019160.6488442,1780019160.6491134,0.26917457580566406
0,chatcmpl-cb53f939-daf1-47a6-aae7-823568b486ae-8eeb5e85,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019160.8088481,1780019160.8091078,0.25963783264160156
1,chatcmpl-118f9ea4-3fb3-4cb4-abb9-e5cbbddafcac-9e74e96f,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,30,1780019160.8356197,1780019160.8543544,18.73469352722168
0,chatcmpl-06092488-4bf4-4560-a100-d46c76960c77-9b475307,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,32,1780019160.8822806,1780019160.900969,18.688440322875977
1,chatcmpl-60fec9d8-7308-49c6-be50-46474a389ab8-9472958c,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,16,1780019160.9628475,1780019160.9709957,8.148193359375
1,chatcmpl-6ec43c1e-1fda-4634-88a2-8fa895e5093e-873da2e0,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,53,1780019161.2030356,1780019161.2169745,13.93890380859375
0,chatcmpl-dc14c93a-09a9-4e90-92a5-45f24e376be4-b0268fb8,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019161.2083213,1780019161.2086532,0.331878662109375
0,chatcmpl-6589537d-d8a7-4375-bee1-5d65e3459648-ab47f9ea,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,48,1780019161.3049798,1780019161.3188782,13.898372650146484
1,chatcmpl-f9c40ce4-37a1-4bb2-a676-dd0783bcf45b-b5e3c273,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,24,1780019161.3936756,1780019161.4123125,18.63694190979004
1,chatcmpl-7a8a1e65-ea71-4367-8f26-96887959393c-85b66d7b,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,1,1780019161.4483314,1780019161.4485972,0.2658367156982422
1,chatcmpl-0d5c0b64-30b3-4197-ae5e-20aafb861f9e-99f210cb,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,64,1780019161.6496768,1780019161.663705,14.028310775756836
0,chatcmpl-3cf0dd21-c53c-4ffc-9e98-2bb790bec235-a467a79b,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,5,1780019161.6572175,1780019161.657468,0.2505779266357422
1,chatcmpl-6b5661c3-705a-41ce-ab3e-91124bb932e7-94606ffc,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,3,1780019161.7027092,1780019161.7029684,0.25916099548339844
1,chatcmpl-67f15b38-b38e-4b9c-a6ea-78e36442e8a0-bd375e6d,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,36,1780019162.058632,1780019162.0772874,18.65553855895996
0,chatcmpl-1e84a15d-93e8-479f-9081-4681f38bacc1-a27d9c05,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,8,1780019162.1551585,1780019162.1554186,0.2601146697998047
1,chatcmpl-6607a892-055e-44e4-a17c-15b8880888b6-9abd9876,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,49,1780019162.2578006,1780019162.2719893,14.188766479492188
1,chatcmpl-59d8c536-dd68-4b68-b5eb-b1f284de3031-a39359b9,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,15,1780019162.3112974,1780019162.319907,8.609533309936523
0,chatcmpl-836244b9-3478-4498-ba7a-18c96597d201-96188d38,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019162.3457646,1780019162.3460147,0.25010108947753906
0,chatcmpl-e9a23010-6d02-4aad-86fa-4da216097931-99c05e70,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,47,1780019162.4566805,1780019162.4711854,14.50490951538086
1,chatcmpl-cdb5b69f-7204-4e31-a0db-d6034b76f4ae-952bb367,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,49,1780019162.5220132,1780019162.536407,14.393806457519531
0,chatcmpl-f9e3ded5-ed83-47d2-a194-3132fce131b3-b599c687,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,49,1780019162.57948,1780019162.5981562,18.676280975341797
0,chatcmpl-cd2fd7f4-3648-4df9-979d-39c5651523ea-8f10ab00,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,1,1780019162.5940897,1780019162.5981634,4.073619842529297
1,chatcmpl-41818ed9-ccdb-4c3b-8cb7-1888a834a77f-b0c1a260,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,3,1780019162.5973258,1780019162.597575,0.2491474151611328
0,chatcmpl-6f1ae89b-0e8e-447a-9536-6114282633c2-a7425798,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,18,1780019162.5978732,1780019162.6055398,7.666587829589844
1,chatcmpl-9a5163f1-46bf-47ab-8824-fea0043807bc-b6215fc3,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019162.6318872,1780019162.6321678,0.28061866760253906
1,chatcmpl-ebfb6ae1-3b3c-4317-a9d9-67ae3cadc764-b5799438,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,41,1780019162.6980803,1780019162.724361,26.280641555786133
1,chatcmpl-c6ca7e54-7ebd-4356-a0b6-2b026beed69b-ad69bc73,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,11,1780019162.7101026,1780019162.7243958,14.293193817138672
0,chatcmpl-16e0bd70-9fcb-4aee-9a20-4876492c23aa-904d8df2,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019162.7260826,1780019162.7263258,0.24318695068359375
1,chatcmpl-fb59431d-dd51-4de0-a645-db1cc4ced995-bb7a2519,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,23,1780019162.742557,1780019162.7599075,17.350435256958008
0,chatcmpl-256fcb9a-7f12-4b4f-9877-559cca0ed459-9ccdf396,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,16,1780019162.7988906,1780019162.809728,10.837316513061523
0,chatcmpl-1a3e53da-8438-4b69-88c5-b78f8f725145-9c97a1bd,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,2,1780019162.8094797,1780019162.809735,0.25534629821777344
1,chatcmpl-56538a33-af3c-483d-9255-477ad0fed943-8efd66e8,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,8,1780019162.8512359,1780019162.8514953,0.2593994140625
1,chatcmpl-f5a56dfe-e2be-4b1b-a9b2-ee8be3bcf75f-a8fce8dc,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019162.8691769,1780019162.8694441,0.26726722717285156
0,chatcmpl-25913888-a6a1-4972-a247-0855760fedc9-92819541,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,54,1780019162.9589639,1780019162.9772441,18.2802677154541
1,chatcmpl-1869b59e-d93b-49fc-a91b-50781e108b04-a39016f4,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp1,0,2,1780019162.9643955,1780019162.9646523,0.2567768096923828
0,chatcmpl-8ea4a243-5f71-47fa-bc13-242c93539e60-8af0eac8,4fb3003a-5486-4159-b72f-acf8eb993dfa_dp0,0,22,1780019162.9769442,1780019162.9968665,19.922256469726562
