dp_rank,req_id,remote_engine,remote_rank,n_blocks,recv_start_wall,recv_done_wall,latency_ms
1,chatcmpl-d1e902b7-d740-4d86-87f3-0ebc3e42e09e-8e5b717d,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,1,1779995693.739341,1779995693.7511733,11.832237243652344
0,chatcmpl-06375f96-c70d-48ac-b7c5-02df515bf9f3-90650d12,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,1,1779995693.7395756,1779995693.7413778,1.802206039428711
0,chatcmpl-c5ff2c31-bb6f-4a58-88ae-cd0446ef06de-903fe977,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,1,1779995693.7513485,1779995693.763601,12.252569198608398
1,chatcmpl-75ec7b67-204e-4fb9-845c-f5a93f9add3e-83d65d5f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,4,1779995693.7667847,1779995693.7671752,0.3905296325683594
0,chatcmpl-43521f09-e137-4e35-9923-bfcc88ad1c92-8c2d99cd,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,5,1779995693.7810538,1779995693.788453,7.399320602416992
0,chatcmpl-8197aced-2abd-47ca-9a78-e25d98e0363f-84d59d90,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,12,1779995693.890435,1779995693.899439,9.00411605834961
1,chatcmpl-62cf1438-4922-467a-b691-5063ba476d62-b060b364,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,22,1779995693.9936066,1779995694.0106418,17.035245895385742
1,chatcmpl-dae95471-a8be-41ec-9086-40bc588a653c-b48d2a60,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995694.0251598,1779995694.0255384,0.37860870361328125
0,chatcmpl-4262c60d-d3dd-4962-810f-5737e2385c14-80f1f3c4,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,9,1779995694.0569477,1779995694.0746071,17.659425735473633
1,chatcmpl-3dca22de-4342-40cc-bf05-6c1d4d107f01-96e8d0fb,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,8,1779995694.0674167,1779995694.0678115,0.3948211669921875
0,chatcmpl-b5f48584-304a-4997-bbef-357cb72a1666-b6f67a90,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995694.074238,1779995694.0851831,10.94508171081543
1,chatcmpl-c28c6cb7-437d-4a04-b2dc-4e0218860b0f-b9c59ee5,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995694.0864708,1779995694.086835,0.36406517028808594
0,chatcmpl-7887f651-088f-403b-85b2-4f2f2f026cb5-acdccd23,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,53,1779995694.2542458,1779995694.2733822,19.136428833007812
1,chatcmpl-197c3c81-72d4-4d40-84f1-71700272bb5f-a6938e28,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,3,1779995694.27251,1779995694.2729034,0.3933906555175781
0,chatcmpl-2e08a736-2e20-47c0-9e0e-effd8182ab80-a420c28b,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,22,1779995694.273042,1779995694.292343,19.30093765258789
1,chatcmpl-45872d08-ecbd-4d5c-b3d0-d40928efaf9c-abcfa823,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,20,1779995694.2887192,1779995694.2953897,6.670475006103516
0,chatcmpl-ffa62dcc-183c-4ab9-8e6b-b0f2310c22d7-99b39284,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,9,1779995694.2920387,1779995694.295401,3.362417221069336
1,chatcmpl-a4cdf6cf-3bd9-4f20-86ee-77ecd1b67870-a9f09019,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,21,1779995694.315116,1779995694.331633,16.517162322998047
0,chatcmpl-ec122e18-d5db-4577-a911-6071b2b8dba2-a1a795cb,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,35,1779995694.4107437,1779995694.430014,19.27018165588379
1,chatcmpl-90f012a8-7a2f-47cf-9b6f-f37c363b631c-9421d202,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,8,1779995694.4500942,1779995694.450473,0.3788471221923828
0,chatcmpl-b2740de6-a34c-4fc4-a63f-084332cee82a-b8e44826,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995694.6306705,1779995694.6406288,9.958267211914062
1,chatcmpl-7a2da69a-568c-49ee-9eee-c167303f78b6-bfa1a9fb,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,49,1779995694.726071,1779995694.7412949,15.223979949951172
0,chatcmpl-7e834501-a2d5-48f7-bbe2-889fec4d06b8-a6d8248c,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995694.7451246,1779995694.7532349,8.110284805297852
1,chatcmpl-b777012c-822c-4a9d-9708-0efa5a7117af-86a2da47,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995694.7687109,1779995694.769089,0.3781318664550781
0,chatcmpl-5759034c-c608-4ee4-b0d9-20cd356e45fa-931a0193,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,19,1779995694.7718098,1779995694.7782123,6.402492523193359
1,chatcmpl-4eea6ce8-ee97-49bc-9c3d-46ff37717ba2-bb03c978,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995694.8043847,1779995694.8069136,2.5289058685302734
1,chatcmpl-0cab5879-3dbd-4b48-a149-7be93d695c99-90d82c87,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995694.806546,1779995694.806924,0.3781318664550781
0,chatcmpl-3d652c51-9bb4-4eb2-a41a-419d7ad068b3-85ffb091,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,24,1779995694.9689803,1779995694.9755833,6.603002548217773
1,chatcmpl-06c326cc-e7a5-4100-a3aa-4c9a0c22e126-8240f601,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,49,1779995695.212951,1779995695.2280061,15.055179595947266
0,chatcmpl-2e146851-df48-4b73-b78b-7b3d7c072a63-8ec05143,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,17,1779995695.3321307,1779995695.3394504,7.31968879699707
1,chatcmpl-7ebf189e-3287-4762-a14a-cc6b88150f6e-bcfe4533,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,51,1779995695.427238,1779995695.442646,15.408039093017578
0,chatcmpl-7dcd9174-fba7-46ee-8a24-499a335c801a-90f2c8d7,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,13,1779995695.44749,1779995695.4546976,7.207632064819336
0,chatcmpl-c1f758e9-3fb2-4e4e-9428-67c766f7c28e-b4e3cb64,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,49,1779995695.6430697,1779995695.658409,15.339374542236328
1,chatcmpl-79b59c5b-1878-46fd-a128-720d0a076b01-9d4e03bb,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,1,1779995695.6708963,1779995695.6712952,0.39887428283691406
1,chatcmpl-08701b6c-0551-4525-b9f9-c8dc6b5160da-aeb9b00f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995695.7348502,1779995695.7352388,0.3886222839355469
0,chatcmpl-353f78c4-b710-4e14-844e-3c4230eb8955-8164e900,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,14,1779995695.8500986,1779995695.857947,7.848501205444336
0,chatcmpl-a8974acb-aeaa-42ed-a30a-d1ccff5e8435-b06b1b64,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,11,1779995695.8744462,1779995695.8829815,8.535385131835938
1,chatcmpl-e661eff7-dd6c-42e1-a023-3d95de1f6820-812ad248,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,15,1779995696.026275,1779995696.032861,6.5860748291015625
0,chatcmpl-8b1f15fa-0b8d-4362-b60a-71e6ade2719c-85da14e6,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,9,1779995696.0449443,1779995696.0453506,0.4062652587890625
1,chatcmpl-7a29c219-1aa2-4dec-a224-c2cdb775e1d6-915e8731,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,24,1779995696.065341,1779995696.0846226,19.281625747680664
0,chatcmpl-c4b40e98-79d2-4c32-8c7c-2919d6096a47-b724a2ea,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,17,1779995696.0770545,1779995696.0846548,7.600307464599609
0,chatcmpl-e301610b-0786-44a2-b4ba-ed2f15806b6b-9de36258,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,35,1779995696.1527336,1779995696.171344,18.610477447509766
1,chatcmpl-81dfa985-092e-4bcc-93ce-546de29eecdb-9c2cb3db,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,46,1779995696.2185369,1779995696.2334833,14.946460723876953
1,chatcmpl-65457a63-6ae6-4dfb-941a-86d7e882190f-aa2aa92f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,49,1779995696.2831757,1779995696.3056972,22.521495819091797
0,chatcmpl-7f6bb175-22f5-4ea2-9ca5-3a9965e72cf8-b73a0d45,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995696.3003232,1779995696.3007047,0.3814697265625
1,chatcmpl-6add55e8-57b6-49eb-ae2b-bd3548821a6c-855deaf9,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,6,1779995696.305306,1779995696.3057077,0.4017353057861328
0,chatcmpl-9f568aa5-7a76-4788-ba6e-3c12954b65ce-9413abb5,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,3,1779995696.3133738,1779995696.3232396,9.865760803222656
1,chatcmpl-17dcd771-97ab-48bc-9ce2-28e418b7274d-82236a5f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,21,1779995696.3154464,1779995696.3232687,7.822275161743164
1,chatcmpl-0dbd8992-38a8-454f-9d15-21929e8f28bd-9183860d,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995696.3993134,1779995696.3997018,0.3883838653564453
0,chatcmpl-7ba53fe6-89b3-4ac1-8e20-6e71fc290fe4-ab69227f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,13,1779995696.464307,1779995696.472028,7.720947265625
1,chatcmpl-21c18f56-ce75-4c1c-9eb1-219321f87fc4-9277e441,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,18,1779995696.4783905,1779995696.4844205,6.030082702636719
0,chatcmpl-a345c4cf-2a32-4012-8f97-2661a1629220-b26fd2c8,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,18,1779995696.5019002,1779995696.5097835,7.883310317993164
1,chatcmpl-4cbd980a-639a-4bab-9f76-097b19a356e2-b7332418,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,28,1779995696.526685,1779995696.546474,19.78898048400879
1,chatcmpl-7cedd4a0-eee3-4037-9bb4-8dc9851e49fa-a8e7b7c5,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,49,1779995696.6109667,1779995696.625969,15.002250671386719
0,chatcmpl-7d95b929-adaa-4715-8a55-8324f581456f-91ba13f5,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,42,1779995696.8936582,1779995696.91331,19.65188980102539
1,chatcmpl-f72ad792-d836-4aea-8f6f-577a6a208279-aa8b6ab6,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995696.9021435,1779995696.9025724,0.42891502380371094
0,chatcmpl-b5150a5b-132c-44e5-866d-5c2f22261eec-b5b4fa00,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995696.9129126,1779995696.9133174,0.4048347473144531
0,chatcmpl-d2bb4d37-687b-41d1-99f3-47e9632e6a4c-99f3e90a,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,21,1779995696.9295602,1779995696.937405,7.8449249267578125
1,chatcmpl-e40451bc-b645-44d3-bcc5-ac02d8851cae-886b517b,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,5,1779995696.9903564,1779995696.9907722,0.415802001953125
1,chatcmpl-af1448b8-f38f-487c-92d1-410de7c96f53-b30fe122,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,19,1779995697.0683439,1779995697.0857527,17.40884780883789
0,chatcmpl-515b52f7-f4f9-451b-9dad-6a5e1c6771d6-9b90f337,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,4,1779995697.152283,1779995697.1525726,0.28967857360839844
0,chatcmpl-73f9fd22-3bb2-4964-8b47-3b78110d7c92-b18bdff8,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,26,1779995697.2400866,1779995697.260221,20.134449005126953
1,chatcmpl-932b39ab-b76e-4e4c-8f62-ea9bd89a91a1-abfb88b4,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,23,1779995697.2402775,1779995697.2477667,7.489204406738281
1,chatcmpl-e3c4b9d4-12d7-4e4d-9f79-38d0b4c38cbd-8ba7c30a,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995697.273949,1779995697.274437,0.48804283142089844
0,chatcmpl-25dd50e4-a0da-4a27-b54a-ca9e98e86d80-8916d131,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,1,1779995697.3223028,1779995697.3225877,0.2849102020263672
1,chatcmpl-68ba8755-7e6f-4890-91a3-ff1b703e3354-9b3c3c31,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,21,1779995697.366388,1779995697.383985,17.596960067749023
0,chatcmpl-f7830865-a8ed-4777-9c31-664ae397eaaf-b4378859,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,12,1779995697.3749475,1779995697.3838568,8.909225463867188
1,chatcmpl-c231475d-899b-49f2-81ff-62e762bcdffb-991d69c7,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995697.5216289,1779995697.522068,0.4391670227050781
0,chatcmpl-90638a40-f82b-4dd3-8fb4-9137dd4a6745-bb8662ac,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,39,1779995697.5370476,1779995697.5587802,21.732568740844727
1,chatcmpl-8cbc52b1-0980-494d-abce-a5bb5e4d074e-a57814f5,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,1,1779995697.5447574,1779995697.5451784,0.4210472106933594
0,chatcmpl-040d1122-2ae4-4362-98cf-0a5be02b0a3d-b63cb13f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995697.5584822,1779995697.5587943,0.3120899200439453
1,chatcmpl-f735aaf7-867f-4c19-9d6e-1d4f7385a86e-98578eb8,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995697.6347272,1779995697.6352046,0.4773139953613281
0,chatcmpl-d8d347dd-9ce5-488b-8cd5-1b86c993f765-bacd31ac,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,20,1779995697.6607451,1779995697.6690176,8.272409439086914
1,chatcmpl-87dd33f8-97ac-459c-9888-ee8a804f24b4-83547ddc,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,12,1779995697.6728346,1779995697.6817334,8.898735046386719
0,chatcmpl-379bf80c-6fd1-4c65-bd2f-063697f77e90-a16baac0,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,24,1779995697.6983495,1779995697.7185128,20.163297653198242
1,chatcmpl-26ecbf79-0b7f-419b-8d9e-f9a8b57114e7-bd3b5fcd,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,39,1779995697.7520518,1779995697.7700272,17.975330352783203
0,chatcmpl-d194950b-a41b-439d-b870-3e2c76992d60-86047a4b,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,1,1779995697.757056,1779995697.7573345,0.278472900390625
1,chatcmpl-782c0dad-a7f4-45f5-84ac-f489a8f1340d-ab526b9b,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,1,1779995697.7696075,1779995697.7700415,0.43392181396484375
0,chatcmpl-fbc39087-9a41-4092-b13c-faa98eb48b99-9e406c08,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,7,1779995697.8893626,1779995697.88965,0.2875328063964844
0,chatcmpl-5121d661-3886-4eee-8ee6-cc21fae36716-af0c28c8,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995697.920799,1779995697.9210703,0.2713203430175781
1,chatcmpl-c2fb0dbc-1f1a-43df-934e-f6027bd126dd-956615b2,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995697.958387,1779995697.9588094,0.42247772216796875
0,chatcmpl-570ccfb1-4f61-4611-a22d-4d2ceae8a1d3-b97ee8b3,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,16,1779995698.0214217,1779995698.0303688,8.947134017944336
1,chatcmpl-3665a52b-9309-4ae9-9cb7-63412203720d-a61d0c9c,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,4,1779995698.0467355,1779995698.0471554,0.41985511779785156
0,chatcmpl-955dc17a-6656-44c1-bb3b-ba6eae1e72e3-8e801de5,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,38,1779995698.1097581,1779995698.1297405,19.982337951660156
1,chatcmpl-4ec6bc54-528f-4f43-a5c9-f17892f1bb6f-9da0be1a,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995698.1193159,1779995698.119716,0.4000663757324219
0,chatcmpl-f6998a1e-f60a-4837-a2e8-46ef59312be5-b93db351,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,35,1779995698.1837919,1779995698.203776,19.984006881713867
1,chatcmpl-894eacd4-7257-4c3c-b881-7c376bf8880c-b22afe68,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995698.1935017,1779995698.1938927,0.3910064697265625
1,chatcmpl-fe867ea0-0fcc-4d3b-a183-26f7bff123cc-b650067d,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,10,1779995698.2151368,1779995698.2154737,0.3368854522705078
0,chatcmpl-bc18f331-b316-4973-a70a-b0d466282e0b-8f555cdf,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,3,1779995698.2437794,1779995698.2440605,0.2810955047607422
0,chatcmpl-34e42717-5481-4cc9-a437-f6a84a0e1e51-b6769ffc,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,17,1779995698.3076048,1779995698.3169248,9.32002067565918
1,chatcmpl-fc3f6b07-70ed-47aa-96da-0aad3b97caca-bb9aa625,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995698.3318813,1779995698.332294,0.4127025604248047
0,chatcmpl-334e8f89-76b7-4a91-87c9-8b1dd54acff5-9f5e6d0a,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995698.4299831,1779995698.4302762,0.2930164337158203
1,chatcmpl-8dd067a5-4b9c-4fdc-8f64-761a5e7c3da9-9f0a4e86,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,8,1779995698.4477246,1779995698.4481194,0.3948211669921875
0,chatcmpl-c2497740-64bb-453b-a9c2-040a7f36afa3-b298e0da,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,20,1779995698.4560223,1779995698.4640806,8.058309555053711
1,chatcmpl-94b83baf-a2ed-48c3-8edf-06d60d6f7263-80832a1f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,8,1779995698.4723482,1779995698.4727743,0.4260540008544922
1,chatcmpl-df90e833-5646-44fd-9164-f513966e1bf9-918e419e,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995698.516141,1779995698.5165184,0.37741661071777344
0,chatcmpl-c3a1d730-58e8-47f5-9d4b-b1be8c577140-b090e768,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,7,1779995698.5427864,1779995698.5430658,0.27942657470703125
1,chatcmpl-eda19926-b566-4bd6-a8dc-092cb330596d-9c2df64d,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995698.5648344,1779995698.5652337,0.3993511199951172
0,chatcmpl-acd853ec-a24b-4b32-883b-0b0ab5b33938-a17a7d38,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,17,1779995698.5787199,1779995698.5874124,8.692502975463867
0,chatcmpl-0e4db0b2-43d2-4ec3-9bc5-a654f4fb3bf5-b796d0d9,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,5,1779995698.6166093,1779995698.616901,0.29158592224121094
1,chatcmpl-20cfb0c8-04b8-4346-82a2-a50634fd4d59-9be4f36a,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995698.7748442,1779995698.775227,0.3829002380371094
1,chatcmpl-e3ff8b0f-cb6b-4230-957e-1ed8a4c162a5-99217147,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,30,1779995698.8181608,1779995698.8349063,16.745567321777344
0,chatcmpl-4713de4c-ed13-420a-95fa-8a16d4efaf25-9697895b,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,32,1779995698.852031,1779995698.871923,19.891977310180664
1,chatcmpl-83a628f4-8898-4b89-a8ed-3f289355cf2a-baae8e7a,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,16,1779995698.9381678,1779995698.9463372,8.169412612915039
1,chatcmpl-66d2b5a3-5a66-4808-9a05-88c16453d0bc-8447b1cb,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,53,1779995699.1598475,1779995699.1751301,15.282630920410156
0,chatcmpl-6972fa6d-1238-4574-b406-dfe9b3ba428c-ad4d3714,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995699.1663058,1779995699.1666589,0.35309791564941406
0,chatcmpl-3e1a52a3-436b-498c-a200-63496722cb95-8cf86171,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,48,1779995699.2675664,1779995699.282771,15.204668045043945
0,chatcmpl-f1f56617-f07c-4230-9ede-46c39f656161-844ef876,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,24,1779995699.3605356,1779995699.3813086,20.772933959960938
1,chatcmpl-679b155c-5334-45d8-a8b3-ef9cec6cb18e-bbeb77ec,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,1,1779995699.4069085,1779995699.4072864,0.37789344787597656
0,chatcmpl-ccdb61f3-e9fc-44d5-9d3a-c8a4a0632977-9bb58610,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,64,1779995699.615922,1779995699.62842,12.498140335083008
0,chatcmpl-6d57fa07-8dab-4349-a01f-e0b160f8690e-9efb05ee,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,5,1779995699.6281395,1779995699.6311212,2.9816627502441406
0,chatcmpl-cfea4d05-693b-4f23-af4c-874d4abf7b1e-b6812fc1,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,3,1779995699.6578367,1779995699.6678727,10.035991668701172
1,chatcmpl-4395dab6-4969-4d96-8ca3-ba1d25624eab-8cbec9dd,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,36,1779995700.0319896,1779995700.0485063,16.516685485839844
1,chatcmpl-a6ff119e-7037-4b80-beea-158a7e669d87-b8495404,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,8,1779995700.1312459,1779995700.1316545,0.4086494445800781
0,chatcmpl-e0d7b22b-0126-4a47-9ecd-4b3a74a578b0-998379c4,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,49,1779995700.239551,1779995700.254593,15.041828155517578
1,chatcmpl-2f8f6168-be3d-405c-b542-3aa0e69b212e-8979a166,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,15,1779995700.2724104,1779995700.2794135,7.003068923950195
1,chatcmpl-fc9df964-4c86-4c5c-b967-564dd8e0a529-bc805c81,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995700.3054855,1779995700.305956,0.4703998565673828
0,chatcmpl-e8012039-9085-4a93-bf0d-42af6f561e6c-9094091c,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,47,1779995700.4208574,1779995700.4358761,15.018701553344727
1,chatcmpl-b0735711-9cf9-4a34-aba6-08b27b045910-b99eff54,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,49,1779995700.4726515,1779995700.5000317,27.38022804260254
1,chatcmpl-c15acaa8-eab0-413f-a328-75f961bd38ef-9440bd7b,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,49,1779995700.537399,1779995700.5532343,15.835285186767578
1,chatcmpl-2115d229-05b3-4b38-91c6-b0356ab8d73b-9ae10f23,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,1,1779995700.5527515,1779995700.5532472,0.49567222595214844
0,chatcmpl-1f5880bb-eb2e-4097-ab4e-016249948048-a2d5392f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,3,1779995700.5571253,1779995700.5576215,0.49614906311035156
1,chatcmpl-c20272c6-6324-4771-9d1e-cbb7c2660ed8-9c2bf8e7,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,18,1779995700.5704448,1779995700.5778055,7.360696792602539
0,chatcmpl-76f138e3-e4c0-4ca9-92da-8cf438436e6e-9787cc94,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995700.5935261,1779995700.5940516,0.5254745483398438
0,chatcmpl-8028c30b-99e4-42fa-94a5-70ac354a6696-b2240ec3,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,41,1779995700.6684585,1779995700.6882267,19.768238067626953
0,chatcmpl-76245412-2040-4e4b-bca5-6701134371b1-9e8e3f1b,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,2,1779995700.727101,1779995700.7287982,1.6970634460449219
1,chatcmpl-19efc125-1314-46e9-ae67-23e879341ed2-8024e24a,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,11,1779995700.7414854,1779995700.750158,8.672714233398438
0,chatcmpl-589a5ce9-bec0-45ab-9b2a-12db07342721-938fddc1,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,23,1779995700.7417328,1779995700.7503402,8.60738754272461
1,chatcmpl-c9440085-bd57-4039-8e70-9cd635b38cb0-9e174922,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,16,1779995700.7663941,1779995700.7747276,8.333444595336914
0,chatcmpl-0179c8d5-e918-4c5d-abe2-a40c2b760a71-9d8cb326,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995700.777135,1779995700.7776668,0.5319118499755859
0,chatcmpl-5f3656b8-2bb9-4dbf-a377-56454f3dd782-928fe73f,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,8,1779995700.8356485,1779995700.835991,0.34236907958984375
1,chatcmpl-7c28cc1a-a5af-459f-ba33-ea6122471347-ac71654c,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,54,1779995700.9057174,1779995700.9270074,21.290063858032227
1,chatcmpl-c8e54648-1b16-4167-b723-983001de2f5a-9627dc98,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995700.9097657,1779995700.9270227,17.256975173950195
0,chatcmpl-ec629ed4-5d26-4560-8268-7a1e563d4786-9f25ddf2,27a16766-d861-43d6-8a84-7ce0ecba850d_dp1,0,2,1779995700.911743,1779995700.9122589,0.5159378051757812
1,chatcmpl-1b1b4439-0a87-4e0e-85fe-c26b15b48e37-a9bb2434,27a16766-d861-43d6-8a84-7ce0ecba850d_dp0,0,22,1779995700.926517,1779995700.9329658,6.4487457275390625
