ev,ts,n_sched,n_reqs,n_tokens_unpadded,n_tokens_padded,cudagraph_mode,start,end,duration_ms,role,dp,tp,pid,overlap_ms,overlap_ratio,max_active_recv
forward_start,1780281039.6541345,63,63,63,64,FULL,1780281039.6541345,1780281039.6544716,0.3371238708496094,decode,1,0,452712,0.6742477416992188,2.0,2
forward_start,1780281039.6605923,63,63,63,64,FULL,1780281039.6605923,1780281039.6607878,0.19550323486328125,decode,0,0,452715,0.3910064697265625,2.0,2
forward_start,1780281039.6606212,63,63,63,64,FULL,1780281039.6606212,1780281039.6609461,0.3249645233154297,decode,1,0,452712,0.5235671997070312,1.611151870873074,2
forward_start,1780281039.6730223,63,63,63,64,FULL,1780281039.6730223,1780281039.6732256,0.2033710479736328,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.6732242,63,63,63,64,FULL,1780281039.6732242,1780281039.6735702,0.3459453582763672,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.6859114,64,64,64,64,FULL,1780281039.6859114,1780281039.6861129,0.2014636993408203,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.685935,64,64,64,64,FULL,1780281039.685935,1780281039.686264,0.32901763916015625,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.698336,64,64,64,64,FULL,1780281039.698336,1780281039.6986923,0.35643577575683594,decode,1,0,452712,0.1087188720703125,0.30501672240802674,1
forward_start,1780281039.705826,64,64,64,64,FULL,1780281039.705826,1780281039.7061305,0.3044605255126953,decode,0,0,452715,0.3044605255126953,1.0,1
forward_start,1780281039.7106743,64,64,64,64,FULL,1780281039.7106743,1780281039.7108774,0.20313262939453125,decode,0,0,452715,0.20313262939453125,1.0,1
forward_start,1780281039.710687,64,64,64,64,FULL,1780281039.710687,1780281039.7110174,0.3304481506347656,decode,1,0,452712,0.22459030151367188,0.6796536796536796,1
forward_start,1780281039.7232094,64,64,64,64,FULL,1780281039.7232094,1780281039.7234418,0.23245811462402344,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.7232661,64,64,64,64,FULL,1780281039.7232661,1780281039.7236202,0.3540515899658203,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.7359726,65,65,65,72,FULL,1780281039.7359726,1780281039.7364187,0.44608116149902344,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.7360284,64,64,64,72,FULL,1780281039.7360284,1780281039.7364318,0.40340423583984375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.7483044,65,65,65,72,FULL,1780281039.7483044,1780281039.748715,0.4105567932128906,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.7484508,64,64,64,72,FULL,1780281039.7484508,1780281039.7488065,0.35572052001953125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.7609782,65,65,65,72,FULL,1780281039.7609782,1780281039.7612598,0.2815723419189453,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.7610734,64,64,64,72,FULL,1780281039.7610734,1780281039.76143,0.3566741943359375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.774224,65,65,65,72,FULL,1780281039.774224,1780281039.7745302,0.30612945556640625,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.7743294,64,64,64,72,FULL,1780281039.7743294,1780281039.7746832,0.35381317138671875,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.7871392,64,64,64,64,FULL,1780281039.7871392,1780281039.787364,0.22482872009277344,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.787191,64,64,64,64,FULL,1780281039.787191,1780281039.7875462,0.3552436828613281,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.799607,64,64,64,64,FULL,1780281039.799607,1780281039.7999346,0.3275871276855469,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.7996666,64,64,64,64,FULL,1780281039.7996666,1780281039.7998853,0.2186298370361328,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.812296,64,64,64,64,FULL,1780281039.812296,1780281039.8126426,0.3466606140136719,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.8251941,64,64,64,64,FULL,1780281039.8251941,1780281039.8255153,0.3211498260498047,decode,0,0,452715,0.3211498260498047,1.0,1
forward_start,1780281039.828685,64,64,64,64,FULL,1780281039.828685,1780281039.8289907,0.3056526184082031,decode,0,0,452715,0.3056526184082031,1.0,1
forward_start,1780281039.8287961,64,64,64,64,FULL,1780281039.8287961,1780281039.8291125,0.31638145446777344,decode,1,0,452712,0.31638145446777344,1.0,1
forward_start,1780281039.8400507,64,64,64,64,FULL,1780281039.8400507,1780281039.8403957,0.34499168395996094,decode,1,0,452712,0.31685829162597656,0.9184519695922598,1
forward_start,1780281039.8400896,64,64,64,64,FULL,1780281039.8400896,1780281039.8403008,0.21123886108398438,decode,0,0,452715,0.21123886108398438,1.0,1
forward_start,1780281039.85285,64,64,64,64,FULL,1780281039.85285,1780281039.8530605,0.2105236053466797,decode,0,0,452715,0.02193450927734375,0.10419026047565119,1
forward_start,1780281039.8549151,64,64,64,64,FULL,1780281039.8549151,1780281039.855283,0.36787986755371094,decode,1,0,452712,0.36787986755371094,1.0,1
forward_start,1780281039.8651636,65,65,65,72,FULL,1780281039.8651636,1780281039.8654356,0.2720355987548828,decode,0,0,452715,0.2720355987548828,1.0,1
forward_start,1780281039.8652158,64,64,64,72,FULL,1780281039.8652158,1780281039.8655634,0.3476142883300781,decode,1,0,452712,0.3476142883300781,1.0,1
forward_start,1780281039.8776476,64,64,64,64,FULL,1780281039.8776476,1780281039.877992,0.34427642822265625,decode,1,0,452712,0.08916854858398438,0.2590027700831025,1
forward_start,1780281039.884497,64,64,64,64,FULL,1780281039.884497,1780281039.8847852,0.28824806213378906,decode,0,0,452715,0.28824806213378906,1.0,1
forward_start,1780281039.8908303,64,64,64,64,FULL,1780281039.8908303,1780281039.8910344,0.2040863037109375,decode,0,0,452715,0.26869773864746094,1.316588785046729,2
forward_start,1780281039.893818,64,64,64,64,FULL,1780281039.893818,1780281039.8942094,0.3914833068847656,decode,1,0,452712,0.3914833068847656,1.0,1
forward_start,1780281039.9029753,64,64,64,64,FULL,1780281039.9029753,1780281039.903178,0.20265579223632812,decode,0,0,452715,0.20265579223632812,1.0,1
forward_start,1780281039.9030082,64,64,64,64,FULL,1780281039.9030082,1780281039.9033542,0.3459453582763672,decode,1,0,452712,0.3459453582763672,1.0,1
forward_start,1780281039.9161706,65,65,65,72,FULL,1780281039.9161706,1780281039.9164402,0.2696514129638672,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.9162474,64,64,64,72,FULL,1780281039.9162474,1780281039.9166002,0.3528594970703125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.9284668,65,65,65,72,FULL,1780281039.9284668,1780281039.928688,0.22125244140625,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.9285183,65,65,65,72,FULL,1780281039.9285183,1780281039.9288445,0.3261566162109375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.9410696,64,64,64,72,FULL,1780281039.9410696,1780281039.9412882,0.2186298370361328,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.9411094,65,65,65,72,FULL,1780281039.9411094,1780281039.9414601,0.35071372985839844,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.9540453,64,64,64,64,FULL,1780281039.9540453,1780281039.9542496,0.20432472229003906,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.9599628,64,64,64,64,FULL,1780281039.9599628,1780281039.9602969,0.33402442932128906,decode,1,0,452712,0.33402442932128906,1.0,1
forward_start,1780281039.9668748,64,64,64,64,FULL,1780281039.9668748,1780281039.9670753,0.20051002502441406,decode,0,0,452715,0.20051002502441406,1.0,1
forward_start,1780281039.9669514,63,63,63,64,FULL,1780281039.9669514,1780281039.9672747,0.32329559326171875,decode,1,0,452712,0.32329559326171875,1.0,1
forward_start,1780281039.9791536,64,64,64,64,FULL,1780281039.9791536,1780281039.9793801,0.22649765014648438,decode,0,0,452715,0.0,0.0,0
forward_start,1780281039.9792361,63,63,63,64,FULL,1780281039.9792361,1780281039.979584,0.3478527069091797,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.9919345,64,64,64,64,FULL,1780281039.9919345,1780281039.992263,0.3285408020019531,decode,1,0,452712,0.0,0.0,0
forward_start,1780281039.9919536,63,63,63,64,FULL,1780281039.9919536,1780281039.9921567,0.20313262939453125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.0042758,64,64,64,64,FULL,1780281040.0042758,1780281040.004621,0.3452301025390625,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.004277,63,63,63,64,FULL,1780281040.004277,1780281040.0045252,0.24819374084472656,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.0168817,63,63,63,64,FULL,1780281040.0168817,1780281040.0170853,0.20360946655273438,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.0169413,64,64,64,64,FULL,1780281040.0169413,1780281040.0172725,0.3311634063720703,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.029469,64,64,64,64,FULL,1780281040.029469,1780281040.029793,0.32401084899902344,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.0391521,62,62,62,64,FULL,1780281040.0391521,1780281040.0394487,0.29659271240234375,decode,0,0,452715,0.29659271240234375,1.0,1
forward_start,1780281040.0424438,62,62,62,64,FULL,1780281040.0424438,1780281040.0427287,0.2849102020263672,decode,0,0,452715,0.4208087921142578,1.4769874476987448,2
forward_start,1780281040.0481186,64,64,64,64,FULL,1780281040.0481186,1780281040.0484865,0.36787986755371094,decode,1,0,452712,0.7357597351074219,2.0,2
forward_start,1780281040.054941,62,62,62,64,FULL,1780281040.054941,1780281040.0551412,0.2002716064453125,decode,0,0,452715,0.400543212890625,2.0,2
forward_start,1780281040.054942,63,63,63,64,FULL,1780281040.054942,1780281040.0552695,0.3275871276855469,decode,1,0,452712,0.5624294281005859,1.7168850072780204,2
forward_start,1780281040.0668771,63,63,63,64,FULL,1780281040.0668771,1780281040.0672092,0.33211708068847656,decode,1,0,452712,0.1556873321533203,0.4687724335965542,1
forward_start,1780281040.0772734,62,62,62,64,FULL,1780281040.0772734,1780281040.0775192,0.24580955505371094,decode,0,0,452715,0.24580955505371094,1.0,1
forward_start,1780281040.0808456,64,64,64,64,FULL,1780281040.0808456,1780281040.0811725,0.3268718719482422,decode,1,0,452712,0.3268718719482422,1.0,1
forward_start,1780281040.0808635,63,63,63,64,FULL,1780281040.0808635,1780281040.0810814,0.21791458129882812,decode,0,0,452715,0.21791458129882812,1.0,1
forward_start,1780281040.0923615,63,63,63,64,FULL,1780281040.0923615,1780281040.0925927,0.23126602172851562,decode,0,0,452715,0.23126602172851562,1.0,1
forward_start,1780281040.0923703,64,64,64,64,FULL,1780281040.0923703,1780281040.0927114,0.34117698669433594,decode,1,0,452712,0.2582073211669922,0.7568134171907757,1
forward_start,1780281040.1048577,64,64,64,64,FULL,1780281040.1048577,1780281040.1051927,0.3349781036376953,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.104859,63,63,63,64,FULL,1780281040.104859,1780281040.1050625,0.2033710479736328,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.117467,64,64,64,64,FULL,1780281040.117467,1780281040.1176753,0.20837783813476562,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.1175144,64,64,64,64,FULL,1780281040.1175144,1780281040.1178467,0.3323554992675781,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.129985,64,64,64,64,FULL,1780281040.129985,1780281040.1301866,0.2014636993408203,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.1300352,64,64,64,64,FULL,1780281040.1300352,1780281040.1303818,0.3466606140136719,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.1423573,64,64,64,64,FULL,1780281040.1423573,1780281040.1425912,0.2338886260986328,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.1424077,64,64,64,64,FULL,1780281040.1424077,1780281040.1427376,0.3299713134765625,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.1547954,64,64,64,64,FULL,1780281040.1547954,1780281040.1549923,0.19693374633789062,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.1549032,63,63,63,64,FULL,1780281040.1549032,1780281040.1552362,0.3330707550048828,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.1675158,64,64,64,64,FULL,1780281040.1675158,1780281040.167701,0.18525123596191406,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.1676588,62,62,62,64,FULL,1780281040.1676588,1780281040.167993,0.3342628479003906,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.1796649,64,64,64,64,FULL,1780281040.1796649,1780281040.1798913,0.22649765014648438,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.1797345,62,62,62,64,FULL,1780281040.1797345,1780281040.1800625,0.32806396484375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.192103,64,64,64,64,FULL,1780281040.192103,1780281040.1923242,0.22125244140625,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.1921759,62,62,62,64,FULL,1780281040.1921759,1780281040.1925266,0.35071372985839844,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.2047772,64,64,64,64,FULL,1780281040.2047772,1780281040.2049775,0.2002716064453125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.2048392,62,62,62,64,FULL,1780281040.2048392,1780281040.205165,0.3256797790527344,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.217331,64,64,64,64,FULL,1780281040.217331,1780281040.2176018,0.270843505859375,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.2173693,62,62,62,64,FULL,1780281040.2173693,1780281040.2176878,0.3185272216796875,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.2299128,64,64,64,64,FULL,1780281040.2299128,1780281040.2301173,0.20456314086914062,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.2402003,62,62,62,64,FULL,1780281040.2402003,1780281040.2404501,0.2498626708984375,decode,1,0,452712,0.2498626708984375,1.0,1
forward_start,1780281040.2436802,61,61,61,64,FULL,1780281040.2436802,1780281040.2439914,0.31113624572753906,decode,1,0,452712,0.31113624572753906,1.0,1
forward_start,1780281040.2436867,64,64,64,64,FULL,1780281040.2436867,1780281040.2438977,0.2110004425048828,decode,0,0,452715,0.2110004425048828,1.0,1
forward_start,1780281040.2551675,63,63,63,64,FULL,1780281040.2551675,1780281040.255432,0.2644062042236328,decode,0,0,452715,0.2644062042236328,1.0,1
forward_start,1780281040.255232,61,61,61,64,FULL,1780281040.255232,1780281040.255583,0.3509521484375,decode,1,0,452712,0.3509521484375,1.0,1
forward_start,1780281040.2676044,63,63,63,64,FULL,1780281040.2676044,1780281040.2677991,0.19478797912597656,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.2677019,61,61,61,64,FULL,1780281040.2677019,1780281040.2680354,0.33354759216308594,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.2804165,63,63,63,64,FULL,1780281040.2804165,1780281040.2806323,0.21576881408691406,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.2805297,62,62,62,64,FULL,1780281040.2805297,1780281040.2808578,0.32806396484375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.2929077,63,63,63,64,FULL,1780281040.2929077,1780281040.293139,0.23126602172851562,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.2929535,62,62,62,64,FULL,1780281040.2929535,1780281040.2932909,0.33736228942871094,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.3055458,63,63,63,64,FULL,1780281040.3055458,1780281040.3057466,0.20074844360351562,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.3055778,62,62,62,64,FULL,1780281040.3055778,1780281040.3059092,0.3314018249511719,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.3187995,63,63,63,64,FULL,1780281040.3187995,1780281040.3190029,0.2033710479736328,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.3188648,61,61,61,64,FULL,1780281040.3188648,1780281040.3191943,0.3294944763183594,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.3349478,63,63,63,64,FULL,1780281040.3349478,1780281040.3351922,0.24437904357910156,decode,0,0,452715,0.4887580871582031,2.0,2
forward_start,1780281040.3454177,61,61,61,64,FULL,1780281040.3454177,1780281040.3457246,0.30684471130371094,decode,1,0,452712,0.6136894226074219,2.0,2
forward_start,1780281040.3491,62,62,62,64,FULL,1780281040.3491,1780281040.3493056,0.20551681518554688,decode,0,0,452715,0.41103363037109375,2.0,2
forward_start,1780281040.349141,61,61,61,64,FULL,1780281040.349141,1780281040.3494716,0.3306865692138672,decode,1,0,452712,0.5483627319335938,1.658255227108868,2
forward_start,1780281040.3605518,61,61,61,64,FULL,1780281040.3605518,1780281040.3608744,0.32258033752441406,decode,1,0,452712,0.32258033752441406,1.0,1
forward_start,1780281040.3605938,62,62,62,64,FULL,1780281040.3605938,1780281040.3608248,0.23102760314941406,decode,0,0,452715,0.23102760314941406,1.0,1
forward_start,1780281040.3728518,63,63,63,64,FULL,1780281040.3728518,1780281040.3730497,0.19788742065429688,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.3729377,61,61,61,64,FULL,1780281040.3729377,1780281040.3732774,0.33974647521972656,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.3860326,62,62,62,64,FULL,1780281040.3860326,1780281040.3862662,0.23365020751953125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.3860888,62,62,62,64,FULL,1780281040.3860888,1780281040.3864489,0.3600120544433594,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.3981183,62,62,62,64,FULL,1780281040.3981183,1780281040.3983223,0.2040863037109375,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.3981843,62,62,62,64,FULL,1780281040.3981843,1780281040.398528,0.3437995910644531,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.4127843,62,62,62,64,FULL,1780281040.4127843,1780281040.4131494,0.3650188446044922,decode,1,0,452712,0.7300376892089844,2.0,2
forward_start,1780281040.4336944,61,61,61,64,FULL,1780281040.4336944,1780281040.4339163,0.2219676971435547,decode,0,0,452715,0.6659030914306641,3.0,3
forward_start,1780281040.437552,61,61,61,64,FULL,1780281040.437552,1780281040.437774,0.2219676971435547,decode,0,0,452715,1.1098384857177734,5.0,5
forward_start,1780281040.4428077,62,62,62,64,FULL,1780281040.4428077,1780281040.4431565,0.34880638122558594,decode,1,0,452712,1.3952255249023438,4.0,4
forward_start,1780281040.4488885,61,61,61,64,FULL,1780281040.4488885,1780281040.4490864,0.19788742065429688,decode,0,0,452715,0.5936622619628906,3.0,3
forward_start,1780281040.449041,61,61,61,64,FULL,1780281040.449041,1780281040.4493868,0.3459453582763672,decode,1,0,452712,0.5865097045898438,1.6953824948311509,3
forward_start,1780281040.4616592,62,62,62,64,FULL,1780281040.4616592,1780281040.4618804,0.22125244140625,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.461706,61,61,61,64,FULL,1780281040.461706,1780281040.4620283,0.3223419189453125,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.4744523,62,62,62,64,FULL,1780281040.4744523,1780281040.474795,0.3428459167480469,decode,1,0,452712,0.3428459167480469,1.0,1
forward_start,1780281040.482769,64,64,64,64,FULL,1780281040.482769,1780281040.483045,0.2760887145996094,decode,0,0,452715,0.2760887145996094,1.0,1
forward_start,1780281040.4863234,64,64,64,64,FULL,1780281040.4863234,1780281040.4866529,0.3294944763183594,decode,0,0,452715,0.3535747528076172,1.073082489146165,2
forward_start,1780281040.4901538,61,61,61,64,FULL,1780281040.4901538,1780281040.4905329,0.3790855407714844,decode,1,0,452712,0.7581710815429688,2.0,2
forward_start,1780281040.499104,61,61,61,64,FULL,1780281040.499104,1780281040.4994562,0.3521442413330078,decode,1,0,452712,0.9648799896240234,2.7400135409614084,3
forward_start,1780281040.5022857,63,63,63,64,FULL,1780281040.5022857,1780281040.5025685,0.2827644348144531,decode,0,0,452715,0.5655288696289062,2.0,2
forward_start,1780281040.511212,63,63,63,64,FULL,1780281040.511212,1780281040.511458,0.24580955505371094,decode,0,0,452715,0.24580955505371094,1.0,1
forward_start,1780281040.5112455,61,61,61,64,FULL,1780281040.5112455,1780281040.511591,0.34546852111816406,decode,1,0,452712,0.2541542053222656,0.7356797791580401,1
forward_start,1780281040.5243177,64,64,64,64,FULL,1780281040.5243177,1780281040.524582,0.26416778564453125,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.5318356,62,62,62,64,FULL,1780281040.5318356,1780281040.5321684,0.33283233642578125,decode,1,0,452712,0.33283233642578125,1.0,1
forward_start,1780281040.5364432,65,65,65,72,FULL,1780281040.5364432,1780281040.5366685,0.22530555725097656,decode,0,0,452715,0.22530555725097656,1.0,1
forward_start,1780281040.5364847,62,62,62,72,FULL,1780281040.5364847,1780281040.5368166,0.331878662109375,decode,1,0,452712,0.331878662109375,1.0,1
forward_start,1780281040.5490646,62,62,62,72,FULL,1780281040.5490646,1780281040.5494208,0.3561973571777344,decode,1,0,452712,0.2582073211669922,0.7248995983935743,1
forward_start,1780281040.5559597,65,65,65,72,FULL,1780281040.5559597,1780281040.5562046,0.2448558807373047,decode,0,0,452715,0.2448558807373047,1.0,1
forward_start,1780281040.561855,65,65,65,72,FULL,1780281040.561855,1780281040.5620692,0.21409988403320312,decode,0,0,452715,0.21409988403320312,1.0,1
forward_start,1780281040.561895,63,63,63,72,FULL,1780281040.561895,1780281040.56223,0.3352165222167969,decode,1,0,452712,0.21076202392578125,0.6287339971550497,1
forward_start,1780281040.57469,65,65,65,72,FULL,1780281040.57469,1780281040.5749197,0.2295970916748047,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.5747123,63,63,63,72,FULL,1780281040.5747123,1780281040.5750463,0.33402442932128906,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.5874603,66,66,66,72,FULL,1780281040.5874603,1780281040.5876744,0.21409988403320312,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.5874977,63,63,63,72,FULL,1780281040.5874977,1780281040.5878272,0.3294944763183594,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.6001883,66,66,66,72,FULL,1780281040.6001883,1780281040.6004245,0.23627281188964844,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.6002302,63,63,63,72,FULL,1780281040.6002302,1780281040.6005845,0.3542900085449219,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.6129737,66,66,66,72,FULL,1780281040.6129737,1780281040.6131802,0.20647048950195312,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.6129975,63,63,63,72,FULL,1780281040.6129975,1780281040.6133246,0.32711029052734375,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.6261408,66,66,66,72,FULL,1780281040.6261408,1780281040.626378,0.2372264862060547,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.6307762,62,62,62,72,FULL,1780281040.6307762,1780281040.6310914,0.3151893615722656,decode,1,0,452712,0.3151893615722656,1.0,1
forward_start,1780281040.6388438,65,65,65,72,FULL,1780281040.6388438,1780281040.6390426,0.19884109497070312,decode,0,0,452715,0.19884109497070312,1.0,1
forward_start,1780281040.638923,61,61,61,72,FULL,1780281040.638923,1780281040.6392572,0.3342628479003906,decode,1,0,452712,0.3342628479003906,1.0,1
forward_start,1780281040.651371,65,65,65,72,FULL,1780281040.651371,1780281040.6515868,0.21576881408691406,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.651481,61,61,61,72,FULL,1780281040.651481,1780281040.6518154,0.3345012664794922,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.6644623,65,65,65,72,FULL,1780281040.6644623,1780281040.6646833,0.22101402282714844,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.6644912,62,62,62,72,FULL,1780281040.6644912,1780281040.66483,0.3387928009033203,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.677325,65,65,65,72,FULL,1780281040.677325,1780281040.67757,0.24509429931640625,decode,0,0,452715,0.07653236389160156,0.3122568093385214,1
forward_start,1780281040.686065,62,62,62,72,FULL,1780281040.686065,1780281040.686443,0.3781318664550781,decode,1,0,452712,0.7562637329101562,2.0,2
forward_start,1780281040.6900606,62,62,62,72,FULL,1780281040.6900606,1780281040.6904123,0.3516674041748047,decode,1,0,452712,0.5292892456054688,1.505084745762712,2
forward_start,1780281040.692357,65,65,65,72,FULL,1780281040.692357,1780281040.692593,0.23603439331054688,decode,0,0,452715,0.23603439331054688,1.0,1
forward_start,1780281040.7030768,65,65,65,72,FULL,1780281040.7030768,1780281040.70328,0.20313262939453125,decode,0,0,452715,0.20313262939453125,1.0,1
forward_start,1780281040.7031283,63,63,63,72,FULL,1780281040.7031283,1780281040.7034755,0.347137451171875,decode,1,0,452712,0.18739700317382812,0.5398351648351648,1
forward_start,1780281040.7159262,65,65,65,72,FULL,1780281040.7159262,1780281040.7161288,0.20265579223632812,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.7240534,63,63,63,72,FULL,1780281040.7240534,1780281040.7244241,0.3707408905029297,decode,1,0,452712,0.3707408905029297,1.0,1
forward_start,1780281040.7289028,65,65,65,72,FULL,1780281040.7289028,1780281040.729106,0.20313262939453125,decode,0,0,452715,0.20313262939453125,1.0,1
forward_start,1780281040.7290633,63,63,63,72,FULL,1780281040.7290633,1780281040.7294118,0.3485679626464844,decode,1,0,452712,0.3485679626464844,1.0,1
forward_start,1780281040.7421832,62,62,62,72,FULL,1780281040.7421832,1780281040.7425334,0.3502368927001953,decode,1,0,452712,0.22172927856445312,0.6330837304288631,1
forward_start,1780281040.7506347,65,65,65,72,FULL,1780281040.7506347,1780281040.7508717,0.23698806762695312,decode,0,0,452715,0.23698806762695312,1.0,1
forward_start,1780281040.7542598,65,65,65,72,FULL,1780281040.7542598,1780281040.75453,0.2701282501220703,decode,0,0,452715,0.2701282501220703,1.0,1
forward_start,1780281040.7543085,63,63,63,72,FULL,1780281040.7543085,1780281040.7546577,0.34928321838378906,decode,1,0,452712,0.34928321838378906,1.0,1
forward_start,1780281040.7668133,63,63,63,72,FULL,1780281040.7668133,1780281040.7671437,0.3304481506347656,decode,1,0,452712,0.5545616149902344,1.6782106782106783,2
forward_start,1780281040.7689538,65,65,65,72,FULL,1780281040.7689538,1780281040.7691896,0.2357959747314453,decode,0,0,452715,0.4715919494628906,2.0,2
forward_start,1780281040.7792416,65,65,65,72,FULL,1780281040.7792416,1780281040.7794816,0.24008750915527344,decode,0,0,452715,0.24008750915527344,1.0,1
forward_start,1780281040.7793775,63,63,63,72,FULL,1780281040.7793775,1780281040.7797124,0.3349781036376953,decode,1,0,452712,0.14019012451171875,0.4185053380782918,1
forward_start,1780281040.7924097,65,65,65,72,FULL,1780281040.7924097,1780281040.7926316,0.2219676971435547,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.7924685,62,62,62,72,FULL,1780281040.7924685,1780281040.7928007,0.33211708068847656,decode,1,0,452712,0.0,0.0,0
forward_start,1780281040.8050497,66,66,66,72,FULL,1780281040.8050497,1780281040.8052545,0.2048015594482422,decode,0,0,452715,0.0,0.0,0
forward_start,1780281040.8145573,62,62,62,72,FULL,1780281040.8145573,1780281040.814923,0.3657341003417969,decode,1,0,452712,0.3657341003417969,1.0,1
forward_start,1780281040.8179305,66,66,66,72,FULL,1780281040.8179305,1780281040.8181338,0.2033710479736328,decode,0,0,452715,0.2033710479736328,1.0,1
forward_start,1780281040.817978,62,62,62,72,FULL,1780281040.817978,1780281040.8183215,0.34356117248535156,decode,1,0,452712,0.34356117248535156,1.0,1
forward_start,1780281040.8309836,66,66,66,72,FULL,1780281040.8309836,1780281040.8311865,0.2028942108154297,decode,0,0,452715,0.3077983856201172,1.5170387779083432,2
